Schools,Department,Link,Race,Gender,Name,Title,Website,Photo.Link,Research.Area
University of Illinois Chicago,chemistry,https://chem.uic.edu/,Black,Man,Jeanluc Ayitou,Assistant Professor,https://chem.uic.edu/profiles/ayitou-a/,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Illinois_Chicago/Jean-Luc_Ayitou.jpg,"bridge knowledge gaps in photo-energy materials, photo-energy conversion/management"
University of Illinois Urbana-Champaign,chemistry,https://chemistry.illinois.edu/,Hispanic,Man,Joaquin Rodriguez-Lopez,Professor,https://chemistry.illinois.edu/joaquinr,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Illinois_Urbana-Champaign/Joaqu%C3%ADn_Rodr%C3%ADguez-L%C3%B3pez.jpg,"analytical chemistry, materials chemistry"
University of Iowa,chemistry,https://chem.uiowa.edu/,Hispanic,Man,Pere Miro,Associate Professor,https://chem.uiowa.edu/people/pere-miro,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Iowa/Pere_Miro.jpg,"physical and computational chemistry, radiochemistry"
University of Kentucky,chemistry,https://chem.as.uky.edu/,Hispanic,Man,Marcelo I. Guzman,Associate Professor,https://chem.as.uky.edu/users/migu222,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Kentucky/Marcelo_I._Guzman.jpg,"mass spectrometry, photocatalysis"
University of Kentucky,chemistry,https://chem.as.uky.edu/,Black,Man,Samuel G. Awuah,Associate Professor,https://chem.as.uky.edu/users/sgaw222,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Kentucky/Samuel_G._Awuah.jpg,"chemical biology, synthetic medicinal chemistry"
University of Louisville,chemistry,https://louisville.edu/chemistry,Black,Woman,Aleeta M. Powe,Associate Professor,https://louisville.edu/chemistry/our-people-new/faculty/powe,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Louisville/aleeta+powe.jpeg,"fluorescence, phosphorescence"
University of Louisville,chemistry,https://louisville.edu/chemistry,Hispanic,Man,Frederick A. Luzzio,Professor,https://louisville.edu/chemistry/our-people-new/faculty/frederick-a.-luzzio,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Louisville/Frederick_A._Luzzio.jpg,interface  and biology
University of Memphis,chemistry,https://www.memphis.edu/chem/,Black,Man,Tanei J. Ricks,Assistant Professor,https://www.memphis.edu/chem/people/faculty/ricks.php,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Memphis/Tanei_J._Ricks.jpg,"organic chemistry, biochemistry"
University of Miami,chemistry,https://chemistry.as.miami.edu/,Black,Man,Christian Agatemor,Assistant Professor,https://people.miami.edu/profile/d91c1b46fd5b19163b35dd46bdfc0b39,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Miami/CHISTIAN_AGATEMOR.jpeg,"bioorthogonal chemical reporters to study posttranslational modifications, glycomimetic and glycan ligands to regulate cell-cell interactions"
University of Michigan,chemistry,https://lsa.umich.edu/chem,Hispanic,Man,Stephen Maldonado,Professor,https://lsa.umich.edu/chem/people/faculty/smald.html,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Michigan/Stephen_Maldonado.jpg,"understanding, designing, and developing more efficient electrode surfaces for systems based on interfacial charge transfer"
University of Michigan,chemistry,https://lsa.umich.edu/chem,Black,Man,Theodore Goodson III,Richard Barry Bernstein Collegiate Professor,https://lsa.umich.edu/chem/people/faculty/tgoodson.html,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Michigan/Theodore_Goodson_III.jpg,imaging & spectroscopy; photochemistry
University of Minnesota,chemistry,https://chem.umn.edu/,Hispanic,Man,Edgar A. Arriaga,Northey Professor,https://cse.umn.edu/chem/edgar-arriaga,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Minnesota/Edgar_A._Arriaga.jpg,"analytical & bioanalytical chemistry, chemical biology"
University of Minnesota,chemistry,https://chem.umn.edu/,Hispanic,Woman,Melissa Ramirez,Assistant Professor,https://cse.umn.edu/chem/melissa-ramirez,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Minnesota/Melissa_Ramirez.jpg,"organic chemistry, catalysis"
"University of Nevada, Las Vegas",chemistry,https://www.unlv.edu/chemistry,Hispanic,Man,Ernesto Abel-Santos,Professor,https://www.unlv.edu/people/ernesto-abel-santos,"https://academicphotos.s3.amazonaws.com/chemistry/University_of_Nevada,_Las_Vegas/Ernesto_Abel-Santos.jpeg","organic chemistry, biochemistry"
"University of Nevada, Reno",chemistry,https://www.unr.edu/chemistry,Hispanic,Woman,Ana De Bettencourt-Dias,Susan Magee And Gary Clemons Professor,https://www.unr.edu/chemistry/people/ana-de-bettencourt-dias,"https://academicphotos.s3.amazonaws.com/chemistry/University_of_Nevada,_Reno/ANA_DE_BETTENCOURT-DIAS.jpeg","energy efficiency, therapy"
"University of Nevada, Reno",chemistry,https://www.unr.edu/chemistry,Black,Man,Samuel Odoh,Associate Professor,https://www.unr.edu/chemistry/people/samuel-odoh,"https://academicphotos.s3.amazonaws.com/chemistry/University_of_Nevada,_Reno/SAMUEL_ODOH.jpeg",theoretical/computational chemistry
University of New Mexico,chemistry,https://chemistry.unm.edu/,Black,Man,Terefe G. Habteyes,Professor,https://chemistry.unm.edu/people/faculty/profile/terefe-habteyes.html,https://academicphotos.s3.amazonaws.com/chemistry/University_of_New_Mexico/Terefe_G_Habteyes.jpg,"electronic and photonic materials,  physical chemistry"
University of North Carolina at Chapel Hill,chemistry,https://chem.unc.edu/,Black,Man,Sidney Wilkersonhill,Assistant Professor,https://chem.unc.edu/faculty/wilkerson-hill-sidney/,https://academicphotos.s3.amazonaws.com/chemistry/University_of_North_Carolina_at_Chapel_Hill/Sidney_Wilkerson-Hill.jpg,"strained ring functionalization, catalysis"
University of North Texas,chemistry,https://chemistry.unt.edu/,Black,Man,Daniel Afosah,Assistant Professor,https://chemistry.unt.edu/people/daniel-afosah,https://academicphotos.s3.amazonaws.com/chemistry/University_of_North_Texas/Daniel_Afosah.jpg,biochemistry and medicinal chemistry
University of Rochester,chemistry,https://www.sas.rochester.edu/chm/,Hispanic,Man,Ignacio Franco,Associate Professor,https://www.sas.rochester.edu/chm/people/faculty/franco-ignacio/index.html,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Rochester/IGNACIO_FRANCO.jpeg,physical and theoretical chemistry
University of Tennessee,chemistry,https://chem.utk.edu/,Black,Woman,Ampofo K. Darko,Assistant Professor,https://chem.utk.edu/people/ampofo-k-darko/,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Tennessee/Ampofo_K._Darko.jpg,developing the scope of reactions involving strained molecules
University of Texas at Arlington,chemistry,https://www.uta.edu/chemistry/,Black,Woman,Kayunta Johnson-Winters,Associate Professor,https://www.uta.edu/academics/faculty/profile?username=kayunta,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Texas_at_Arlington/Kayunta_Johnson-Winters.jpg,"biochemistry, f420 cofactor dependent enzymes"
University of Utah,chemistry,https://www.chem.utah.edu/,Black,Woman,Luisa Whittakerbrooks,Associate Professor,https://www.chem.utah.edu/directory/whittaker-brooks.php,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Utah/Luisa_Whittaker-Brooks.jpg,"understanding of the relationships among the composition, structure, electronic structure, and properties of inorganic and organic nanomaterials, as well as their composites"
University of Washington,chemistry,https://chem.washington.edu/,Black,Man,Samson A. Jenekhe,Professor,https://chem.washington.edu/people/samson-jenekhe,https://academicphotos.s3.amazonaws.com/chemistry/University_of_Washington/Samson_A._Jenekhe.jpg,"clean energy, materials"
Vanderbilt University,chemistry,https://as.vanderbilt.edu/chemistry/,Black,Woman,Andrea Locke,Assistant Professor,https://as.vanderbilt.edu/chemistry/bio/andrea-locke/,https://academicphotos.s3.amazonaws.com/chemistry/Vanderbilt_University/Andrea_Locke.jpg,"analytical chemistry, optical spectroscopy"
Vanderbilt University,chemistry,https://as.vanderbilt.edu/chemistry/,Black,Woman,Rena A. S. Robinson,Professor,https://as.vanderbilt.edu/chemistry/bio/rena-robinson,https://academicphotos.s3.amazonaws.com/chemistry/Vanderbilt_University/rena-robinson.jpeg,proteomics and mass spectrometry
Vanderbilt University,chemistry,https://as.vanderbilt.edu/chemistry/,Black,Man,Steven D. Townsend,Professor,https://as.vanderbilt.edu/chemistry/bio/steven-townsend,https://academicphotos.s3.amazonaws.com/chemistry/Vanderbilt_University/Steven_D_Townsend.jpg,organic chemistry
West Virginia University,chemistry,https://chemistry.wvu.edu/,Black,Woman,Tobi Odeleye,Assistant Professor,https://www.chemistry.wvu.edu/directory/assistant-professors/tobi-odeleye-ph-d,https://academicphotos.s3.amazonaws.com/chemistry/West_Virginia_University/Tobi_Odeleye.jpg,chemical education
Arizona State University,computerScience,https://cidse.engineering.asu.edu/,Hispanic,Woman,Andrea Richa,President's Professor,https://search.asu.edu/profile/198256,https://academicphotos.s3.amazonaws.com/computerScience/Arizona_State_University/Andrea_Richa.jpg,"self-organizing particle systems, programmable matter, active matter, bio-inspired algorithms; distributed computing and algorithms; theory of wireless communication; graph, randomized, and approximation algorithms; self-stabilizing overlay networks; combinatorial optimization; distributed resource allocation"
Auburn University,computerScience,https://www.eng.auburn.edu/csse/,Black,Woman,Cheryl Seals,Charles W. Barkley Professor,https://eng.auburn.edu/directory/sealscd,https://academicphotos.s3.amazonaws.com/computerScience/Auburn_University/Cheryl_Seals.jpg,human computer interaction and developing applications to improve the usability of products for many different populations.
Auburn University,computerScience,https://www.eng.auburn.edu/csse/,Black,Man,Gerry Dozier,Charles D. Mccrary Eminent Chair Professor,https://eng.auburn.edu/directory/doziegv,https://academicphotos.s3.amazonaws.com/computerScience/Auburn_University/Gerry_Dozier_.jpg,"artificial intelligence, computational intelligence, cyber security, identity science, cyber identity protection and privacy"
Auburn University,computerScience,https://www.eng.auburn.edu/csse/,Black,Woman,Jakita O. Thomas,Philpott-Westpoint Stevens Associate Professor,https://eng.auburn.edu/directory/jnt0020,https://academicphotos.s3.amazonaws.com/computerScience/Auburn_University/Jakita_O._Thomas.jpg,"development of computational algorithmic thinking, complex cognitive skill development, access to healthcare information and services for under-served populations, intersectionality in computing,computer-supported collaborative learning"
Case Western Reserve University,computerScience,https://engineering.case.edu/eecs/,Hispanic,Man,Mario Garciasanz,Professor,https://engineering.case.edu/about/school-directory/mario-garcia-sanz,https://academicphotos.s3.amazonaws.com/computerScience/Case_Western_Reserve_University/Mario_Garcia-Sanz.jpg,"control systems, energy, environmental, and industrial applications"
Clemson University,computerScience,https://www.clemson.edu/cecas/departments/computing/,Hispanic,Man,Carlos Toxtli-Hernandez,Assistant Professor,https://www.carlostoxtli.com/,https://academicphotos.s3.amazonaws.com/computerScience/Clemson_University/Carlos_Toxtli-Hern%C3%A1ndez.jpg,"software engineering, human factors for software engineering"
Colorado School of Mines,computerScience,https://cs.mines.edu/,Hispanic,Man,Gabe Fierro,Assistant Professor,https://cs.mines.edu/project/fierro-gabriel/,https://academicphotos.s3.amazonaws.com/computerScience/Colorado_School_of_Mines/GABE_FIERRO.jpg,"cyber-physical systems, iot"
Colorado State University,computerScience,https://compsci.colostate.edu/,Hispanic,Man,Francisco Ortega,Assistant Professor,https://compsci.colostate.edu/person/?id=22550A7530193FD205613DD09DD2EE6F&sq=t,https://academicphotos.s3.amazonaws.com/computerScience/Colorado_State_University/Francisco_Ortega.jpg,"user interaction, computer science"
Columbia University,computerScience,https://www.cs.columbia.edu/,Black,Man,Brian A. Smith,Assistant Professor,https://www.cs.columbia.edu/~brian/,https://academicphotos.s3.amazonaws.com/computerScience/Columbia_University/Brian%E2%80%82A.%E2%80%82Smith.jpg,"human-centered ai, accessibility"
Cornell University,computerScience,https://www.cs.cornell.edu/,Black,Man,Owolabi Legunsen,Assistant Professor,https://www.cs.cornell.edu/~legunsen/,https://academicphotos.s3.amazonaws.com/computerScience/Cornell_University/Owolabi_Legunsen.jpg,"software engineering, testing"
Dartmouth College,computerScience,https://web.cs.dartmouth.edu/,Black,Woman,Temiloluwa O. Prioleau,Assistant Professor,https://web.cs.dartmouth.edu/people/temiloluwa-o-prioleau,https://academicphotos.s3.amazonaws.com/computerScience/Dartmouth_College/Temiloluwa_O._Prioleau.jpg,"health data science, wearable computing"
Drexel University,computerScience,https://drexel.edu/cci/academics/departments/computer-science/,Hispanic,Man,Santiago Ontanon,Associate Professor,https://drexel.edu/cci/about/directory/O/Ontanon-Santiago/,https://academicphotos.s3.amazonaws.com/computerScience/Drexel_University/Santiago_Onta%C3%B1%C3%B3n.jpg,"artificial intelligence, machine learning"
Emory University,computerScience,https://www.cs.emory.edu/,Black,Man,Dorian Arnold,Associate Professor,https://computerscience.emory.edu/people/index.html,https://academicphotos.s3.amazonaws.com/computerScience/Emory_University/Dorian_Arnold.jpg,"theory/systems, scientific computing"
Emory University,computerScience,https://www.cs.emory.edu/,Black,Woman,Yolanda Rankin,Associate Professor,https://www.sigcse2024.org/profile/yolandarankin,https://academicphotos.s3.amazonaws.com/computerScience/Emory_University/Yolanda Rankin.jpeg,"computer science education, gaming"
Florida International University,computerScience,https://www.cis.fiu.edu/,Hispanic,Man,Leonardo Bobadilla,Associate Professor,https://www.cis.fiu.edu/faculty-staff/leonardo-bobadilla/,https://academicphotos.s3.amazonaws.com/computerScience/Florida_International_University/Leonardo_Bobadilla.jpg,"robotics, automation"
George Mason University,computerScience,https://cs.gmu.edu/,Black,Woman,Brittany Johnson-Matthews,Assistant Professor,https://cs.gmu.edu/~johnsonb/,https://academicphotos.s3.amazonaws.com/computerScience/George_Mason_University/Brittany_Johnson-Matthews.jpg,"cross-cutting with research in software engineering, human-computer interaction, and machine learning"
George Mason University,computerScience,https://cs.gmu.edu/,Hispanic,Man,Daniel Barbara,Professor,https://cs.gmu.edu/~dbarbara/,https://academicphotos.s3.amazonaws.com/computerScience/George_Mason_University/daniel+barbara.jpg,data mining and machine learning
"Graduate Center, CUNY",computerScience,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science,Black,Man,Asohan Amarasingham,Associate Professor,https://www.gc.cuny.edu/people/asohan-amarasingham,"https://academicphotos.s3.amazonaws.com/computerScience/Graduate_Center,_CUNY/ASOHAN_AMARASINGHAM.jpg","systems, statistical analysis of large-scale ext racellular recordings, the study of neuronal circuits and their models, neural coding"
"Graduate Center, CUNY",computerScience,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science,Hispanic,Man,Candido Cabo,Professor,https://www.gc.cuny.edu/people/candido-cabo,"https://academicphotos.s3.amazonaws.com/computerScience/Graduate_Center,_CUNY/CANDIDO_CABO.jpg",modeling of biological processes
