seminar_link,university,department,seminar name,university,department,seminar name
https://science.rpi.edu/mathematical-sciences/events/mathematical-sciences-colloquium-0,Rensselaer Polytechnic Institute,Mathematics,Colloquium,Rensselaer Polytechnic Institute,Mathematics,Colloquium
https://chem.as.uky.edu/seminars,University of Kentucky,Chemistry,Chemistry Seminars,University of Kentucky,Chemistry,Chemistry Seminars
https://www.chem.ufl.edu/seminars-and-events/,University of Florida,Chemistry,Seminars,University of Florida,Chemistry,Seminars
https://events.seas.upenn.edu/calendar/tag/cis/list/,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://outlook.office365.com/calendar/published/d6f4b43f2c4447d3b2eda88ca9d348ae@unr.edu/669e1822e5a34963b9c104030de831c83784059002441871087/calendar.html,"University of Nevada, Reno",Computer Science,Colloquia,"University of Nevada, Reno",Computer Science,Colloquia
https://www.math.northwestern.edu/activities/seminars/?group=undefined&startDate=2023-11-27T06%3A00%3A00.000Z&endDate=2023-12-11T06%3A00%3A00.000Z&days=undefined,Northwestern University,Mathematics,Number Theory,Northwestern University,Mathematics,Number Theory
https://math.uiowa.edu/events/seminars,University of Iowa,Mathematics,Seminars,University of Iowa,Mathematics,Seminars
https://physics.fsu.edu/news-events/high-energy-physics-seminar,Florida State University,Physics,Higher Energy Physics Seminar,Florida State University,Physics,Higher Energy Physics Seminar
http://web.math.ucsb.edu/~drm/GTPseminar/,"University of California, Santa Barbara",Mathematics,"Geometry, Topology and Physics Seminar","University of California, Santa Barbara",Mathematics,"Geometry, Topology and Physics Seminar"
https://www.chem.uci.edu/calendar-node-field-dt/month/2023-08,"University of California, Irvine",Chemistry,Seminar,"University of California, Irvine",Chemistry,Seminar
https://mechanical.mines.edu/mechanical-engineering-seminars/,Colorado School of Mines,Mechanical Engineering,Distinguished Seminar Series,Colorado School of Mines,Mechanical Engineering,Distinguished Seminar Series
https://www.chemistry.ohio-state.edu/events?field_evt_date_range_end_value_1=08%2F01%2F2023&field_evt_date_range_value=12%2F29%2F2023&field_evt_taxonomy2_target_id=57,Ohio State University,Chemistry,Organic/Inorganic Seminars,Ohio State University,Chemistry,Organic/Inorganic Seminars
https://cse.umn.edu/physics/physics-and-astronomy-colloquium,University of Minnesota,Physics,Physics and Astronomy Colloquia,University of Minnesota,Physics,Physics and Astronomy Colloquia
https://calendar.google.com/calendar/u/0/embed?src=uganumbertheory@gmail.com&ctz=America/New_York,University of Georgia,Mathematics,Number Theory/Arithmetic Geometry,University of Georgia,Mathematics,Number Theory/Arithmetic Geometry
https://www.cc.gatech.edu/events/2024/04/12/school-cse-seminar-series-youssef-marzouk,Georgia Institute of Technology,Computer Science,School of CSE Seminar Series,Georgia Institute of Technology,Computer Science,School of CSE Seminar Series
https://www.math.upenn.edu/events,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://nylogic.github.io/MOPA.html,"Graduate Center, CUNY",Mathematics,Models of Peano Arithmetic Seminar,"Graduate Center, CUNY",Mathematics,Models of Peano Arithmetic Seminar
https://www.chem.iastate.edu/event/2023/ellinor-haglund-folding-and-function-proteins-complex-topologies,Iowa State University,Chemistry,Physical and Theoretical Chemistry Seminar,Iowa State University,Chemistry,Physical and Theoretical Chemistry Seminar
https://www.pittpacc.pitt.edu/department-physics-and-astronomy-calendar,University of Pittsburgh,Physics,Pittsburgh Quantum Institute Distinguished Seminars in Quantum Science and Engineering,University of Pittsburgh,Physics,Pittsburgh Quantum Institute Distinguished Seminars in Quantum Science and Engineering
https://math.virginia.edu/seminars/geometry/2024-25/,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://internal.math.oregonstate.edu/events?type=5&search=,Oregon State University,Mathematics,Applied Mathematics and Computation Seminar,Oregon State University,Mathematics,Applied Mathematics and Computation Seminar
https://www.apam.columbia.edu/materials-science-and-engineering-colloquium-0,Columbia University,Physics,Materials Science and Engineering Colloquium,Columbia University,Physics,Materials Science and Engineering Colloquium
https://physics.osu.edu/amo-seminar,Ohio State University,Physics,"Atomic, Molecular and Optical Seminar",Ohio State University,Physics,"Atomic, Molecular and Optical Seminar"
https://chem.tufts.edu/news-events/seminar-series,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.cs.cornell.edu/content/spring-2024-artificial-intelligence-seminar,Cornell University,Computer Science,Artificial Intelligence Seminar,Cornell University,Computer Science,Artificial Intelligence Seminar
https://math-cal.cloud.science.psu.edu/events/seminar/408/2023,Pennsylvania State University,Mathematics,"GAP (Geometry, Algebra, Physics) Seminar",Pennsylvania State University,Mathematics,"GAP (Geometry, Algebra, Physics) Seminar"
https://physics.rutgers.edu/events/colloquium?view=article&id=2582:colloquim-fall-2023&catid=13:events,Rutgers University-New Brunswick,Physics,Physics and Astronomy Colloquium,Rutgers University-New Brunswick,Physics,Physics and Astronomy Colloquium
https://math.virginia.edu/seminars/ntsem/,University of Virginia,Mathematics,Number Theory Seminar,University of Virginia,Mathematics,Number Theory Seminar
https://physics.ucdavis.edu/news-events/colloquia-and-seminars/experimental-particle-physics-seminar,"University of California, Davis",Physics,Experimental Particle Physics Seminar,"University of California, Davis",Physics,Experimental Particle Physics Seminar
https://geometrynyc.wixsite.com/home/nyc-geometry-seminar,"Graduate Center, CUNY",Mathematics,NYC Geometry Seminar,"Graduate Center, CUNY",Mathematics,NYC Geometry Seminar
https://nylogic.github.io/set-theory-seminar.html,"Graduate Center, CUNY",Mathematics,Set Theory Seminar,"Graduate Center, CUNY",Mathematics,Set Theory Seminar
https://spencerleslie.com/bc-nt-rt-seminar-schedule-fall-2023/,Boston College,Mathematics,Number Theory/Representation Theory Seminar,Boston College,Mathematics,Number Theory/Representation Theory Seminar
https://sites.google.com/view/csu-numbertheory-lab/home,Colorado State University,Mathematics,Number Theory Lab,Colorado State University,Mathematics,Number Theory Lab
https://www.umass.edu/mathematics-statistics/seminars/reading-seminar-in-algebraic-geometry?semester_tid=107,University of Massachusetts Amherst,Mathematics,Reading Seminar in Algebraic Geometry,University of Massachusetts Amherst,Mathematics,Reading Seminar in Algebraic Geometry
https://sites.rutgers.edu/cmt-symposium-23/schedule/,Rutgers University-New Brunswick,Physics,CMT Symposium,Rutgers University-New Brunswick,Physics,CMT Symposium
https://ceps.unh.edu/integrated-applied-mathematics/seminar-series,University of New Hampshire,Mathematics,Integrated Applied Mathematics Seminar Series,University of New Hampshire,Mathematics,Integrated Applied Mathematics Seminar Series
https://case.fiu.edu/chemistry/seminars/,Florida International University,Chemistry,Chemistry and Biochemistry Seminars,Florida International University,Chemistry,Chemistry and Biochemistry Seminars
https://cas.okstate.edu/department_of_chemistry/department_of_chemistry_seminars.html,Oklahoma State University-Stillwater,Chemistry,Chemistry Seminars,Oklahoma State University-Stillwater,Chemistry,Chemistry Seminars
https://docs.google.com/document/d/1Wexd3zT6DIE8tV-E-u51Ho_MePtgXsQodGAY-blCGnw/edit,Rice University,Mathematics,Geometry Seminar,Rice University,Mathematics,Geometry Seminar
https://science.gmu.edu/academics/departments-units/mathematical-sciences/applied-and-computational-math-seminar,George Mason University,Mathematics,Applied and Computational Mathematics Seminar,George Mason University,Mathematics,Applied and Computational Mathematics Seminar
https://www.math.tamu.edu/seminars/number_theory/,Texas A&M University,Mathematics,Number Theory Seminar,Texas A&M University,Mathematics,Number Theory Seminar
https://math.wustl.edu/past-events/2027,Washington University in St. Louis,Mathematics,Analysis Seminar,Washington University in St. Louis,Mathematics,Analysis Seminar
https://math.columbian.gwu.edu/topology-seminar-kauffman-bracket-skein-modules-and-chebyshev-polynomials,George Washington University,Mathematics,Topology Seminar,George Washington University,Mathematics,Topology Seminar
https://sc.edu/study/colleges_schools/artsandsciences/physics_and_astronomy/research/seminarsandcolloquia/colloquia/index.php,University of South Carolina,Physics,Colloquia,University of South Carolina,Physics,Colloquia
https://www.math.princeton.edu/events/seminars/number-theory-working-seminar,Princeton University,Mathematics,Number Theory Working Seminar,Princeton University,Mathematics,Number Theory Working Seminar
https://physics.wustl.edu/past-events/2027,Washington University in St. Louis,Physics,Theory Seminar,Washington University in St. Louis,Physics,Theory Seminar
https://math.unc.edu/events/analysis-pde-seminar/,University of North Carolina at Chapel Hill,Mathematics,Analysis and PDE Seminars,University of North Carolina at Chapel Hill,Mathematics,Analysis and PDE Seminars
https://sites.google.com/view/gc-arithmetic-geometry/home,"Graduate Center, CUNY",Mathematics,Arithmetic Geometry Seminar,"Graduate Center, CUNY",Mathematics,Arithmetic Geometry Seminar
https://events.uiowa.edu/?d=20231220&f=80,University of Iowa,Chemistry,Seminars,University of Iowa,Chemistry,Seminars
https://physics.ucdavis.edu/news-events/colloquia-and-seminars/colloquium,"University of California, Davis",Physics,Physics Colloquium,"University of California, Davis",Physics,Physics Colloquium
https://cunygc.appliedtopology.nyc/schedule.html,"Graduate Center, CUNY",Mathematics,Data Science and Applied Topology Seminar,"Graduate Center, CUNY",Mathematics,Data Science and Applied Topology Seminar
https://events.wayne.edu/search/?q=mathematics+topology,Wayne State University,Mathematics,Topology,Wayne State University,Mathematics,Topology
https://www.mathsci.udel.edu/events/seminars-and-colloquia/mathematics-of-quantum-science,University of Delaware,Mathematics,Mathematics of Quantum Science Seminar,University of Delaware,Mathematics,Mathematics of Quantum Science Seminar
https://www.math.northwestern.edu/activities/seminars/?group=undefined&startDate=2023-08-16T05%3A00%3A00.000Z&endDate=2023-08-30T05%3A00%3A00.000Z&days=undefined,Northwestern University,Mathematics,Topology Seminar,Northwestern University,Mathematics,Topology Seminar
https://math.yale.edu/calendar/grid/month/2023-12?term_node_tid_depth_join=91,Yale University,Mathematics,Combined Analysis and Applied Math Seminar,Yale University,Mathematics,Combined Analysis and Applied Math Seminar
https://chem.uic.edu/events-2/?event_month=08&event_day=1&event_year=2023,University of Illinois Chicago,Chemistry,Chemistry Seminars,University of Illinois Chicago,Chemistry,Chemistry Seminars
https://lsa.umich.edu/math/seminars/seminars-and-colloquia/topology.html#view=week,University of Michigan,Mathematics,Topology,University of Michigan,Mathematics,Topology
https://math.unt.edu/seminars/millican-colloquium,University of North Texas,Mathematics,Millican Colloquium,University of North Texas,Mathematics,Millican Colloquium
http://ultracold.physics.sunysb.edu/AMO/seminars/,Stony Brook University,Physics,"Atomic, Molecular and Optical Physics Seminar",Stony Brook University,Physics,"Atomic, Molecular and Optical Physics Seminar"
https://tulane.app.box.com/s/wbnght44vdkawuvb7abkylx2z503cqip,Tulane University,Mathematics,AMS/AWM Seminar,Tulane University,Mathematics,AMS/AWM Seminar
https://sites.google.com/brown.edu/brown-het-seminars/home,Brown University,Physics,High Energy Theory (HET) Seminars,Brown University,Physics,High Energy Theory (HET) Seminars
https://math-cal.cloud.science.psu.edu/events/seminar/394/2023,Pennsylvania State University,Mathematics,Applied Analysis and Probability Seminar,Pennsylvania State University,Mathematics,Applied Analysis and Probability Seminar
https://math.unl.edu/colloquia,University of Nebraska-Lincoln,Mathematics,Colloquia,University of Nebraska-Lincoln,Mathematics,Colloquia
https://chemistry.mit.edu/wp-content/uploads/2024/01/SeminarSchedule_SP2420.pdf,Massachusetts Institute of Technology,Chemistry,Physical Chemistry Seminars,Massachusetts Institute of Technology,Chemistry,Physical Chemistry Seminars
https://events.uiowa.edu/?d=20231208&f=85,University of Iowa,Computer Science,Colloquium,University of Iowa,Computer Science,Colloquium
https://www.usf.edu/engineering/cse/about/defense-seminar-archive.aspx,University of South Florida,Computer Science,Major Works Seminars,University of South Florida,Computer Science,Major Works Seminars
https://physics.rutgers.edu/research/research-group-high-energy-theory/het-physics-seminar-f2023,Rutgers University-New Brunswick,Physics,High Energy Theory Seminar,Rutgers University-New Brunswick,Physics,High Energy Theory Seminar
https://www.math.upenn.edu/events/seminars/probability-and-combinatorics,University of Pennsylvania,Mathematics,Probability and Combinatorics,University of Pennsylvania,Mathematics,Probability and Combinatorics
